x,z,history
0.35575437973034996,-0.5880902003837756,False
0.35027113188249964,-0.5867475780207374,False
0.3450378593368923,-0.5849079245687145,False
0.3401063438707874,-0.5825953554441881,False
0.33552534698540526,-0.5798382981543948,False
0.33134015152741847,-0.5766692236768094,False
0.32759214391327035,-0.5731243410631301,False
0.3243184407887434,-0.569243258156865,False
0.3215515631689572,-0.5650686116197512,False
0.31931916032648866,-0.5606456697379183,False
0.31764378495092954,-0.5560219117214987,False
0.31654272041015247,-0.5512465874191348,False
0.3160278603143914,-0.5463702615397364,False
0.31610564002593705,-0.5414443466064088,False
0.3167770192716116,-0.5365206289605909,False
0.31803751459973834,-0.5316507921873884,False
0.31987728007224303,-0.5268859423455016,False
0.32228123428784045,-0.5222761393571104,False
0.32522923158481976,-0.5178699388450306,False
0.32869627506250104,-0.5137139485972664,False
0.3326527688803173,-0.5098524036939734,False
0.33706480713526515,-0.5063267641504194,False
0.34189449647629094,-0.503175338713695,False
0.347100309483906,-0.5004329382029209,False
0.35263746572254473,-0.4981305615049994,False
0.35845833726101717,-0.496295117033282,False
0.36451287535332283,-0.4949491821277871,False
0.37074905487946563,-0.49411080252584555,False
0.3771133330658115,-0.49379333366447836,False
0.38355111893925503,-0.4940053251936746,False
0.39000724992130914,-0.4947504496863932,False
0.39642647193915975,-0.4960274761299246,False
0.4027539194221695,-0.4978302883776449,False
0.4089355915650061,-0.5001479483335555,False
0.4149188212724681,-0.5029648032377836,False
0.42065273325533337,-0.5062606360227647,False
0.4260886878195743,-0.510010857320543,False
0.4311807069808549,-0.5141867373247989,False
