z_bar,u_bar,St,beta,history
-5.2842809364548495,0.014979257372273796,1.0,0.99,True
-5.317725752508361,0.014676937453543365,1.0,0.99,True
-5.351170568561873,0.01438397735139525,1.0,0.99,True
-5.384615384615384,0.01410008728615889,1.0,0.99,True
-5.418060200668896,0.013824986449734546,1.0,0.99,True
-5.4515050167224075,0.013558402727833749,1.0,0.99,True
-5.48494983277592,0.013300072430819083,1.0,0.99,True
-5.518394648829431,0.013049740032877248,1.0,0.99,True
-5.551839464882943,0.012807157919267273,1.0,0.99,True
-5.585284280936454,0.012572086141393954,1.0,0.99,True
-5.618729096989966,0.01234429217946412,1.0,0.99,True
-5.652173913043478,0.012123550712491212,1.0,0.99,True
-5.68561872909699,0.01190964339542035,1.0,0.99,True
-5.719063545150502,0.011702358643153703,1.0,0.99,True
-5.752508361204013,0.011501491421262416,1.0,0.99,True
-5.785953177257525,0.011306843043178038,1.0,0.99,True
-5.8193979933110365,0.011118220973662959,1.0,0.99,True
-5.852842809364549,0.010935438638365363,1.0,0.99,True
-5.88628762541806,0.01075831523927038,1.0,0.99,True
-5.919732441471572,0.010586675575864821,1.0,0.99,True
-5.953177257525083,0.010420349871838694,1.0,0.99,True
-5.986622073578595,0.01025917360715201,1.0,0.99,True
-6.020066889632107,0.010102987355300831,1.0,0.99,True
-6.053511705685619,0.009951636625621471,1.0,0.99,True
-6.08695652173913,0.00980497171047709,1.0,0.99,True
-6.120401337792642,0.009662847537175242,1.0,0.99,True
-6.153846153846153,0.00952512352447018,1.0,0.99,True
-6.187290969899665,0.009391663443507729,1.0,0.99,True
-6.220735785953177,0.009262335283075414,1.0,0.99,True
-6.254180602006689,0.009137011119024341,1.0,0.99,True
-6.2876254180602,0.00901556698773385,1.0,0.99,True
-6.321070234113712,0.008897882763493646,1.0,0.99,True
-6.354515050167223,0.008783842039682223,1.0,0.99,True
-6.3879598662207355,0.008673332013623927,1.0,0.99,True
-6.421404682274247,0.008566243375010949,1.0,0.99,True
-6.454849498327759,0.008462470197779662,1.0,0.99,True
-6.488294314381271,0.008361909835334542,1.0,0.99,True
-6.521739130434782,0.008264462819015904,1.0,0.99,True
-6.555183946488294,0.0081700327597111,1.0,0.99,True
-6.588628762541806,0.00807852625251184,1.0,0.99,True
-6.622073578595318,0.00798985278432327,1.0,0.99,True
-6.655518394648829,0.007903924644333548,1.0,0.99,True
-6.688963210702341,0.007820656837255201,1.0,0.99,True
-6.722408026755852,0.007739966999252588,1.0,0.99,True
-6.7558528428093645,0.007661775316472205,1.0,0.99,True
-6.789297658862876,0.0075860044460953225,1.0,0.99,True
-6.822742474916388,0.007512579439834799,1.0,0.99,True
-6.856187290969899,0.007441427669800455,1.0,0.99,True
-6.889632107023411,0.007372478756659646,1.0,0.99,True
-6.9230769230769225,0.007305664500021986,1.0,0.99,True
-6.956521739130435,0.007240918810979334,1.0,0.99,True
-6.989966555183946,0.007178177646734387,1.0,0.99,True
-7.023411371237458,0.007117378947253124,1.0,0.99,True
-7.056856187290969,0.007058462573878518,1.0,0.99,True
-7.090301003344481,0.0070013702498447445,1.0,0.99,True
-7.123745819397993,0.006946045502633096,1.0,0.99,True
-7.157190635451505,0.006892433608112527,1.0,0.99,True
-7.190635451505017,0.0068404815364096205,1.0,0.99,True
-7.224080267558528,0.006790137899454424,1.0,0.99,True
-7.25752508361204,0.00674135290015025,1.0,0.99,True
-7.290969899665551,0.006694078283117193,1.0,0.99,True
-7.3244147157190636,0.006648267286960611,1.0,0.99,True
-7.357859531772575,0.0066038745980173934,1.0,0.99,True
-7.391304347826087,0.0065608563055342215,1.0,0.99,True
-7.424749163879598,0.006519169858233524,1.0,0.99,True
-7.45819397993311,0.00647877402222414,1.0,0.99,True
-7.4916387959866215,0.00643962884021508,1.0,0.99,True
-7.525083612040134,0.006401695591992005,1.0,0.99,True
-7.558528428093645,0.006364936756117381,1.0,0.99,True
-7.591973244147157,0.006329315972816372,1.0,0.99,True
-7.625418060200668,0.006294798008011795,1.0,0.99,True
-7.65886287625418,0.006261348718472554,1.0,0.99,True
-7.692307692307692,0.006228935018041073,1.0,0.99,True
-7.725752508361204,0.006197524844906328,1.0,0.99,True
-7.759197324414715,0.006167087129890104,1.0,0.99,True
-7.792642140468227,0.006137591765715111,1.0,0.99,True
-7.826086956521738,0.00610900957722456,1.0,0.99,True
-7.8595317725752505,0.006081312292523728,1.0,0.99,True
-7.892976588628763,0.006054472515015002,1.0,0.99,True
-7.926421404682274,0.0060284636962986944,1.0,0.99,True
-7.959866220735786,0.0060032601099128564,1.0,0.99,True
-7.993311036789297,0.0059788368258861194,1.0,0.99,True
-8.02675585284281,0.005955169686078354,1.0,0.99,True
-8.060200668896321,0.005932235280284804,1.0,0.99,True
-8.093645484949832,0.005910010923080027,1.0,0.99,True
-8.127090301003344,0.005888474631378739,1.0,0.99,True
-8.160535117056856,0.005867605102691394,1.0,0.99,True
-8.193979933110368,0.005847381694052946,1.0,0.99,True
-8.227424749163879,0.005827784401603998,1.0,0.99,True
-8.26086956521739,0.0058087938408041,1.0,0.99,True
-8.294314381270903,0.005790391227257658,1.0,0.99,True
-8.327759197324415,0.005772558358133459,1.0,0.99,True
-8.361204013377925,0.005755277594159462,1.0,0.99,True
-8.394648829431437,0.0057385318421750075,1.0,0.99,True
-8.42809364548495,0.005722304538223239,1.0,0.99,True
-8.461538461538462,0.005706579631166957,1.0,0.99,True
-8.494983277591972,0.0056913415668117424,1.0,0.99,True
-8.528428093645484,0.005676575272520614,1.0,0.99,True
-8.561872909698996,0.005662266142305032,1.0,0.99,True
-8.595317725752508,0.0056484000223774675,1.0,0.99,True
-8.62876254180602,0.005634963197151276,1.0,0.99,True
-8.66220735785953,0.005621942375674009,1.0,0.99,True
-8.695652173913043,0.0056093246784807435,1.0,0.99,True
-8.729096989966555,0.0055970976248544526,1.0,0.99,True
-8.762541806020067,0.00558524912048077,1.0,0.99,True
-8.795986622073578,0.005573767445484982,1.0,0.99,True
-8.82943143812709,0.0055626412428393755,1.0,0.99,True
-8.862876254180602,0.005551859507129517,1.0,0.99,True
-8.896321070234114,0.005541411573668309,1.0,0.99,True
-8.929765886287624,0.005531287107947073,1.0,0.99,True
-8.963210702341136,0.005521476095413252,1.0,0.99,True
-8.996655518394649,0.005511968831564562,1.0,0.99,True
-9.03010033444816,0.005502755912349852,1.0,0.99,True
-9.063545150501671,0.0054938282248671415,1.0,0.99,True
-9.096989966555183,0.005485176938349651,1.0,0.99,True
-9.130434782608695,0.005476793495430904,1.0,0.99,True
-9.163879598662207,0.005468669603680263,1.0,0.99,True
-9.197324414715718,0.005460797227400517,1.0,0.99,True
-9.23076923076923,0.005453168579679427,1.0,0.99,True
-9.264214046822742,0.00544577611468735,1.0,0.99,True
-9.297658862876254,0.0054386125202133245,1.0,0.99,True
-9.331103678929766,0.005431670710432244,1.0,0.99,True
-9.364548494983277,0.0054249438188959595,1.0,0.99,True
-9.397993311036789,0.005418425191741371,1.0,0.99,True
-9.431438127090301,0.005412108381108801,1.0,0.99,True
-9.464882943143813,0.005405987138764138,1.0,0.99,True
-9.498327759197323,0.00540005540991843,1.0,0.99,True
-9.531772575250836,0.005394307327238825,1.0,0.99,True
-9.565217391304348,0.005388737205044944,1.0,0.99,True
-9.59866220735786,0.005383339533684917,1.0,0.99,True
-9.63210702341137,0.00537810897408555,1.0,0.99,True
-9.665551839464882,0.005373040352471209,1.0,0.99,True
-9.698996655518394,0.005368128655246221,1.0,0.99,True
-9.732441471571907,0.005363369024035693,1.0,0.99,True
-9.765886287625417,0.005358756750879896,1.0,0.99,True
-9.799331103678929,0.005354287273577401,1.0,0.99,True
-9.832775919732441,0.0053499561711724195,1.0,0.99,True
-9.866220735785953,0.005345759159581831,1.0,0.99,True
-9.899665551839464,0.005341692087357615,1.0,0.99,True
-9.933110367892976,0.005337750931580471,1.0,0.99,True
-9.966555183946488,0.0053339317938805725,1.0,0.99,True
-10.0,0.005330230896581518,1.0,0.99,True
0.0,1.7004391938201657,1.0,0.99,False
-0.033444816053511704,1.6557625087412067,1.0,0.99,False
-0.06688963210702341,1.6122563782259418,1.0,0.99,False
-0.1003344481605351,1.569890133078925,1.0,0.99,False
-0.13377926421404682,1.5286339076550763,1.0,0.99,False
-0.16722408026755853,1.4884586188062074,1.0,0.99,False
-0.2006688963210702,1.4493359453791554,1.0,0.99,False
-0.23411371237458192,1.4112383082510815,1.0,0.99,False
-0.26755852842809363,1.3741388508878545,1.0,0.99,False
-0.3010033444816053,1.3380114204118136,1.0,0.99,False
-0.33444816053511706,1.3028305491655712,1.0,0.99,False
-0.36789297658862874,1.2685714367588494,1.0,0.99,False
-0.4013377926421404,1.2352099325857049,1.0,0.99,False
-0.43478260869565216,1.2027225187998076,1.0,0.99,False
-0.46822742474916385,1.171086293735779,1.0,0.99,False
-0.5016722408026756,1.1402789557649025,1.0,0.99,False
-0.5351170568561873,1.1102787875738191,1.0,0.99,False
-0.568561872909699,1.081064640855135,1.0,0.99,False
-0.6020066889632106,1.052615921399139,1.0,0.99,False
-0.6354515050167224,1.0249125745761314,1.0,0.99,False
-0.6688963210702341,0.9979350711991172,1.0,0.99,False
-0.7023411371237458,0.9716643937569106,1.0,0.99,False
-0.7357859531772575,0.9460820230079368,1.0,0.99,False
-0.7692307692307692,0.9211699249252859,1.0,0.99,False
-0.8026755852842808,0.8969105379838108,1.0,0.99,False
-0.8361204013377926,0.8732867607803139,1.0,0.99,False
-0.8695652173913043,0.8502819399780893,1.0,0.99,False
-0.903010033444816,0.8278798585673264,1.0,0.99,False
-0.9364548494983277,0.8060647244330963,1.0,0.99,False
-0.9698996655518394,0.7848211592228655,1.0,0.99,False
-1.0033444816053512,0.7641341875056841,1.0,0.99,False
-1.0367892976588629,0.7439892262154125,1.0,0.99,False
-1.0702341137123745,0.7243720743705396,1.0,0.99,False
-1.1036789297658862,0.7052689030633478,1.0,0.99,False
-1.137123745819398,0.6866662457113688,1.0,0.99,False
-1.1705685618729096,0.6685509885642555,1.0,0.99,False
-1.2040133779264213,0.6509103614593794,1.0,0.99,False
-1.237458193979933,0.6337319288196376,1.0,0.99,False
-1.2709030100334449,0.6170035808871212,1.0,0.99,False
-1.3043478260869565,0.600713525186467,1.0,0.99,False
-1.3377926421404682,0.5848502782118753,1.0,0.99,False
-1.37123745819398,0.5694026573319301,1.0,0.99,False
-1.4046822742474916,0.5543597729065198,1.0,0.99,False
-1.4381270903010033,0.5397110206102989,1.0,0.99,False
-1.471571906354515,0.5254460739572778,1.0,0.99,False
-1.5050167224080266,0.5115548770212746,1.0,0.99,False
-1.5384615384615383,0.49802763734709293,1.0,0.99,False
-1.57190635451505,0.4848548190474341,1.0,0.99,False
-1.6053511705685617,0.4720271360806703,1.0,0.99,False
-1.6387959866220736,0.4595355457047474,1.0,0.99,False
-1.6722408026755853,0.447371242102597,1.0,0.99,False
-1.705685618729097,0.43552565017456685,1.0,0.99,False
-1.7391304347826086,0.4239904194934937,1.0,0.99,False
-1.7725752508361203,0.41275741841815644,1.0,0.99,False
-1.806020066889632,0.40181872836095933,1.0,0.99,False
-1.8394648829431437,0.39116663820580644,1.0,0.99,False
-1.8729096989966554,0.38079363887222994,1.0,0.99,False
-1.906354515050167,0.370692418021942,1.0,0.99,False
-1.9397993311036787,0.3608558549040773,1.0,0.99,False
-1.9732441471571907,0.35127701533549405,1.0,0.99,False
-2.0066889632107023,0.34194914681259353,1.0,0.99,False
-2.040133779264214,0.33286567375121223,1.0,0.99,False
-2.0735785953177257,0.32402019285123246,1.0,0.99,False
-2.1070234113712374,0.315406468582642,1.0,0.99,False
-2.140468227424749,0.30701842878986213,1.0,0.99,False
-2.1739130434782608,0.29885016041124457,1.0,0.99,False
-2.2073578595317724,0.2908959053107199,1.0,0.99,False
-2.240802675585284,0.2831500562186592,1.0,0.99,False
-2.274247491638796,0.2756071527790876,1.0,0.99,False
-2.3076923076923075,0.26826187770046295,1.0,0.99,False
-2.341137123745819,0.2611090530073061,1.0,0.99,False
-2.374581939799331,0.2541436363900413,1.0,0.99,False
-2.4080267558528425,0.24736071765047174,1.0,0.99,False
-2.441471571906354,0.24075551524038677,1.0,0.99,False
-2.474916387959866,0.23432337289085875,1.0,0.99,False
-2.508361204013378,0.22805975632985476,1.0,0.99,False
-2.5418060200668897,0.22196025008584852,1.0,0.99,False
-2.5752508361204014,0.21602055437517934,1.0,0.99,False
-2.608695652173913,0.21023648207096465,1.0,0.99,False
-2.6421404682274248,0.20460395575142779,1.0,0.99,False
-2.6755852842809364,0.1991190048255624,1.0,0.99,False
-2.709030100334448,0.19377776273410502,1.0,0.99,False
-2.74247491638796,0.18857646422384447,1.0,0.99,False
-2.7759197324414715,0.18351144269334554,1.0,0.99,False
-2.809364548494983,0.17857912760821637,1.0,0.99,False
-2.842809364548495,0.17377604198409746,1.0,0.99,False
-2.8762541806020065,0.16909879993559715,1.0,0.99,False
-2.9096989966555182,0.1645441042894475,1.0,0.99,False
-2.94314381270903,0.1601087442601954,1.0,0.99,False
-2.9765886287625416,0.15578959318679342,1.0,0.99,False
-3.0100334448160533,0.15158360632849202,1.0,0.99,False
-3.043478260869565,0.14748781871848127,1.0,0.99,False
-3.0769230769230766,0.14349934307376855,1.0,0.99,False
-3.1103678929765883,0.13961536775981775,1.0,0.99,False
-3.1438127090301,0.13583315480851738,1.0,0.99,False
-3.1772575250836117,0.1321500379880777,1.0,0.99,False
-3.2107023411371234,0.12856342092349876,1.0,0.99,False
-3.2441471571906355,0.1250707752662824,1.0,0.99,False
-3.277591973244147,0.12166963891209952,1.0,0.99,False
-3.311036789297659,0.11835761426515504,1.0,0.99,False
-3.3444816053511706,0.11513236654802743,1.0,0.99,False
-3.3779264214046822,0.11199162215579185,1.0,0.99,False
-3.411371237458194,0.10893316705326597,1.0,0.99,False
-3.4448160535117056,0.10595484521424844,1.0,0.99,False
-3.4782608695652173,0.10305455710165118,1.0,0.99,False
-3.511705685618729,0.10023025818745183,1.0,0.99,False
-3.5451505016722407,0.09747995751142553,1.0,0.99,False
-3.5785953177257523,0.09480171627763771,1.0,0.99,False
-3.612040133779264,0.0921936464877102,1.0,0.99,False
-3.6454849498327757,0.08965390960989643,1.0,0.99,False
-3.6789297658862874,0.08718071528302734,1.0,0.99,False
-3.712374581939799,0.0847723200544151,1.0,0.99,False
-3.7458193979933108,0.08242702615082387,1.0,0.99,False
-3.7792642140468224,0.0801431802816426,1.0,0.99,False
-3.812709030100334,0.07791917247341461,1.0,0.99,False
-3.846153846153846,0.0757534349349036,1.0,0.99,False
-3.8795986622073575,0.0736444409518956,1.0,0.99,False
-3.913043478260869,0.07159070381095746,1.0,0.99,False
-3.9464882943143813,0.06959077575139375,1.0,0.99,False
-3.979933110367893,0.06764324694466284,1.0,0.99,False
-4.013377926421405,0.06574674450053279,1.0,0.99,False
-4.046822742474916,0.06389993149927688,1.0,0.99,False
-4.080267558528428,0.06210150604922548,1.0,0.99,False
-4.113712374581939,0.060350200369011626,1.0,0.99,False
-4.147157190635451,0.058644779893861056,1.0,0.99,False
-4.180602006688963,0.05698404240529909,1.0,0.99,False
-4.214046822742475,0.05536681718365884,1.0,0.99,False
-4.247491638795986,0.05379196418279476,1.0,0.99,False
-4.280936454849498,0.052258373226418776,1.0,0.99,False
-4.31438127090301,0.05076496322549312,1.0,0.99,False
-4.3478260869565215,0.04931068141612782,1.0,0.99,False
-4.381270903010034,0.04789450261744562,1.0,0.99,False
-4.414715719063545,0.046515428508891524,1.0,0.99,False
-4.448160535117057,0.04517248692647688,1.0,0.99,False
-4.481605351170568,0.043864731177462646,1.0,0.99,False
-4.51505016722408,0.04259123937299801,1.0,0.99,False
-4.548494983277592,0.04135111377824454,1.0,0.99,False
-4.581939799331104,0.04014348017952718,1.0,0.99,False
-4.615384615384615,0.03896748726806654,1.0,0.99,False
-4.648829431438127,0.03782230603985741,1.0,0.99,False
-4.682274247491638,0.03670712921127127,1.0,0.99,False
-4.7157190635451505,0.035621170649969704,1.0,0.99,False
-4.749163879598662,0.034563664820728916,1.0,0.99,False
-4.782608695652174,0.03353386624578334,1.0,0.99,False
-4.816053511705685,0.032531048979309043,1.0,0.99,False
-4.849498327759197,0.03155450609567554,1.0,0.99,False
-4.882943143812708,0.030603549191106076,1.0,0.99,False
-4.916387959866221,0.029677507898394392,1.0,0.99,False
-4.949832775919732,0.028775729414336447,1.0,0.99,False
-4.983277591973244,0.02789757803954341,1.0,0.99,False
-5.016722408026756,0.02704243473031212,1.0,0.99,False
-5.050167224080267,0.026209696662236586,1.0,0.99,False
-5.083612040133779,0.02539877680525315,1.0,0.99,False
-5.117056856187291,0.024609103509819766,1.0,0.99,False
-5.150501672240803,0.023840120103937542,1.0,0.99,False
-5.183946488294314,0.023091284500730714,1.0,0.99,False
-5.217391304347826,0.022362068816307954,1.0,0.99,False
-5.250836120401337,0.021651958997636202,1.0,0.99,False
-5.2842809364548495,0.020960454460164257,1.0,0.99,False
-5.317725752508361,0.020287067734940992,1.0,0.99,False
-5.351170568561873,0.019631324124979036,1.0,0.99,False
-5.384615384615384,0.01899276137062214,1.0,0.99,False
-5.418060200668896,0.018370929323679987,1.0,0.99,False
-5.4515050167224075,0.017765389630101,1.0,0.99,False
-5.48494983277592,0.017175715420958974,1.0,0.99,False
-5.518394648829431,0.016601491011536528,1.0,0.99,False
-5.551839464882943,0.016042311608292278,1.0,0.99,False
-5.585284280936454,0.0154977830235059,1.0,0.99,False
-5.618729096989966,0.014967521397399566,1.0,0.99,False
-5.652173913043478,0.01445115292754004,1.0,0.99,False
-5.68561872909699,0.013948313605330429,1.0,0.99,False
-5.719063545150502,0.013458648959406141,1.0,0.99,False
-5.752508361204013,0.012981813805754035,1.0,0.99,False
-5.785953177257525,0.012517472004378416,1.0,0.99,False
-5.8193979933110365,0.012065296222342727,1.0,0.99,False
-5.852842809364549,0.011624967703019518,1.0,0.99,False
-5.88628762541806,0.011196176041386351,1.0,0.99,False
-5.919732441471572,0.010778618965208934,1.0,0.99,False
-5.953177257525083,0.010372002121957442,1.0,0.99,False
-5.986622073578595,0.009976038871305791,1.0,0.99,False
-6.020066889632107,0.009590450083067532,1.0,0.99,False
-6.053511705685619,0.0092149639404258,1.0,0.99,False
-6.08695652173913,0.008849315748319056,1.0,0.99,False
-6.120401337792642,0.008493247746846878,1.0,0.99,False
-6.153846153846153,0.00814650892956489,1.0,0.99,False
-6.187290969899665,0.007808854866540332,1.0,0.99,False
-6.220735785953177,0.007480047532043759,1.0,0.99,False
-6.254180602006689,0.007159855136755207,1.0,0.99,False
-6.2876254180602,0.006848051964366758,1.0,0.99,False
-6.321070234113712,0.006544418212466158,1.0,0.99,False
-6.354515050167223,0.0062487398375894185,1.0,0.99,False
