t,x,z,v_x,v_z,u_x,u_z,w_x,w_z,H_x,H_z,H'_x,H'_z
3.75,-0.9966230347678685,-0.562529788396057,0.51245817782026,-0.9840745819761701,0.562529788396057,-0.9966230347678685,-0.05007161057579701,0.012548452791698361,0.06244166567064778,-0.1612275321716656,0.10021000087763321,0.0721742167283832
3.7600000000000002,-0.9914498762412823,-0.5723472377826638,0.5221658063557407,-0.9793995873509265,0.5723472377826638,-0.9914498762412823,-0.05018143142692311,0.012050288890355865,0.06344078833755988,-0.16050087200575133,0.09960954348297202,0.07315508242102364
3.77,-0.9861798533047548,-0.5821174583492915,0.5318309050128006,-0.9746288883658658,0.5821174583492915,-0.9861798533047548,-0.0502865533364909,0.011550964938888963,0.06443385654030721,-0.15976443052324513,0.09899913383498449,0.07413043080565185
3.7800000000000002,-0.9808133959691682,-0.591839494969859,0.5414525320092195,-0.9697628700478003,0.591839494969859,-0.9808133959691682,-0.05038696296063949,0.011050525921367904,0.06542077101425957,-0.15901826338963831,0.0983788239861525,0.07510016363501659
3.79,-0.9753509436460133,-0.6015123964148591,0.5510297490202649,-0.9648019266789809,0.6015123964148591,-0.9753509436460133,-0.05048264739459418,0.010549016967032365,0.06640143302003026,-0.1582624272505448,0.09774866694087292,0.07606418313662378
3.8000000000000003,-0.9697929451123611,-0.61113521544376,0.560561621269667,-0.959746461766307,0.61113521544376,-0.9697929451123611,-0.05057359417409302,0.01004648334605418,0.06737574435307703,-0.15749697972690585,0.09710871666517829,0.0770223920221742
3.81,-0.9641398584749243,-0.6207070088970936,0.5700472176203862,-0.9545968880096444,0.6207070088970936,-0.9641398584749243,-0.05065979127670739,0.009542970465279965,0.06834360735333384,-0.1567219794101013,0.09645902808112572,0.07797469349707331
3.8200000000000003,-0.9583921511332114,-0.6302268377882235,0.5794856106649987,-0.9493536272692525,0.6302268377882235,-0.9583921511332114,-0.05074122712322482,0.00903852386395887,0.06930492491469954,-0.15593748585696438,0.0957996570463866,0.07892099126974284
3.83,-0.9525502997417805,-0.6396937673947819,0.5888758768155722,-0.9440171105323248,0.6396937673947819,-0.9525502997417805,-0.05081789057920971,0.008533189209455672,0.07025960049426157,-0.15514355958470644,0.095130660357031,0.07986118956103017
3.84,-0.9466147901715971,-0.6491068673497683,0.5982170963936193,-0.9385877778786422,0.6491068673497683,-0.9466147901715971,-0.050889770956148994,0.008027012292954883,0.07120753812184012,-0.1543402620657438,0.09445209575129798,0.08079519311352268
3.85,-0.9405861174704896,-0.6584652117322999,0.6075083537195325,-0.9330660784453461,0.6584652117322999,-0.9405861174704896,-0.05095685801276739,0.007520039025143532,0.07214864240928753,-0.15352765572243599,0.09376402190326161,0.08172290720085407
3.86,-0.9344647858227153,-0.6677678791580052,0.6167487372018726,-0.9274524703908291,0.6677678791580052,-0.9344647858227153,-0.05101914195613255,0.007012315431886185,0.07308281855990535,-0.15270580392172672,0.09306649840722114,0.08264423763684992
3.87,-0.9282513085076332,-0.6770139528690524,0.6259373394259478,-0.9217474208577515,0.6770139528690524,-0.9282513085076332,-0.05107661344310466,0.0065038876498816345,0.07400997237743195,-0.15187477096969898,0.09235958577676584,0.08355909078472123
3.88,-0.921946207857496,-0.6862025208238038,0.6350732572425325,-0.915951405935181,0.6862025208238038,-0.921946207857496,-0.051129263581271345,0.005994801922315052,0.07493001027544068,-0.1510346221060323,0.09164334545156327,0.08446737356638678
3.89,-0.9155500152143523,-0.6953326757860866,0.6441555918560018,-0.9100649106198634,0.6953326757860866,-0.9155500152143523,-0.0511770839300848,0.005485104594488921,0.07584283928646322,-0.15018542349837125,0.09091783977724299,0.08536899347131754
3.9,-0.9090632708860713,-0.7044035154140722,0.6531834489120483,-0.9040884287766235,0.7044035154140722,-0.9090632708860713,-0.05122006650202393,0.0049748421094477635,0.07674836707098553,-0.14932724223660596,0.09018313200913264,0.0862638585657578
3.91,-0.9024865241014932,-0.7134141423487559,0.6621559385852975,-0.8980224630979019,0.7134141423487559,-0.9024865241014932,-0.051258203763458354,0.004464061003591313,0.07764650192664588,-0.1484601463270561,0.08943928630833975,0.08715187750169662
3.92,-0.8958203329647023,-0.7223636643020268,0.6710721756663174,-0.89186752506243,0.7223636643020268,-0.8958203329647023,-0.051291488635709426,0.0039528079022722595,0.07853715279715233,-0.14758420468657202,0.08868636771930438,0.08803295952571588
3.93,-0.889065264408435,-0.7312511941443206,0.6799312796481439,-0.8856241348930477,0.7312511941443206,-0.889065264408435,-0.05131991449617668,0.003441129515387331,0.07942022928103197,-0.14669948713654177,0.08792444218169271,0.08890701448804172
3.94,-0.8822218941466244,-0.7400758499918462,0.6887323748128935,-0.8792928215136635,0.7400758499918462,-0.8822218941466244,-0.05134347517895266,0.0029290726329609384,0.08029564164078619,-0.14580606439681118,0.0871535765320286,0.0897739528513366
3.95,-0.8752908066260763,-0.7488367552933776,0.6974745903176423,-0.8728741225053661,0.7488367552933776,-0.8752908066260763,-0.051362164975735314,0.0024166841207101664,0.08116330081167254,-0.14490400807951503,0.08637383847898938,0.09063368569944963
3.96,-0.8682725949772928,-0.7575330389166026,0.7061570602798531,-0.8663685840616858,0.7575330389166026,-0.8682725949772928,-0.051375978636749475,0.0019040109156069907,0.082023118410366,-0.1439933906828222,0.08558529660129999,0.09148612474622198
3.97,-0.8611678609644438,-0.7661638352340203,0.714778923862532,-0.8597767609430129,0.7661638352340203,-0.8611678609644438,-0.05138491137148837,0.0013911000214308356,0.08287500674369855,-0.1430742855845906,0.08478802035048982,0.09233118234424875
3.98,-0.8539772149344864,-0.7747282842083779,0.7233393253589963,-0.8530992164301753,0.7747282842083779,-0.8539772149344864,-0.05138895884938166,0.0008779985043111393,0.08371887881737577,-0.1421467670359372,0.08398208003924879,0.09316877149342062
3.99,-0.8467012757654401,-0.7832255314776398,0.7318374142770631,-0.846336522277179,0.7832255314776398,-0.8467012757654401,-0.05138811720057679,0.00036475348826103815,0.08455464834448351,-0.14121091015472217,0.08316754683803662,0.09399880584948228
4.0,-0.8393406708138225,-0.7916547284394794,0.7402723454230146,-0.8394892586631163,0.7916547284394794,-0.8393406708138225,-0.051382383016464805,-0.00014858784929383528,0.08538222975413651,-0.14026679091894756,0.08234449276784073,0.09482119973266112
4.01,-0.8318960358612464,-0.8000150323352858,0.7486432789848836,-0.8325580141432448,0.8000150323352858,-0.8318960358612464,-0.05137175335040223,-0.0006619782819984321,0.08620153819984028,-0.139314486160069,0.08151299068938478,0.09563586813609426
4.0200000000000005,-0.8243680150601885,-0.808305606333678,0.7569493806154323,-0.825543385599242,0.808305606333678,-0.8243680150601885,-0.05135622571824572,-0.0011753705390534774,0.08701248956792422,-0.13835407355622562,0.08067311430733426,0.0964427267343213
4.03,-0.8167572608789286,-0.8165256196135166,0.76518982151474,-0.8184459781886387,0.8165256196135166,-0.8167572608789286,-0.05133579809877653,-0.0016887173097100971,0.087815000485987,-0.13738563162538256,0.07982493816041725,0.09724169189154352
4.04,-0.8090644340456649,-0.8246742474464057,0.7733637785121764,-0.8112664052934363,0.8246742474464057,-0.8090644340456649,-0.0513104689342293,-0.0022019712477714393,0.08860898833113252,-0.13640923971839478,0.0789685376056184,0.09803268066995141
4.05,-0.8012902034918137,-0.8327506712786782,0.781470434147861,-0.8040052884679117,0.8327506712786782,-0.8012902034918137,-0.0512802371308172,-0.00271508497609807,0.08939437123809935,-0.13542497801198358,0.07810398882291825,0.0988156108380025
4.0600000000000005,-0.7934352462944972,-0.8407540788128534,0.7895089767539102,-0.796663257385615,0.8407540788128534,-0.7934352462944972,-0.05124510205894317,-0.0032280110911178106,0.09017106810759092,-0.13443292750163466,0.07723136880421322,0.09959040087859616
4.07,-0.785500247618218,-0.8486836640885614,0.7974786005348228,-0.7892409497855636,0.8486836640885614,-0.785500247618218,-0.05120506355373866,-0.0037407021673455665,0.09093899861418366,-0.13343316999441163,0.07635075534620217,0.10035696999719157
4.08,-0.7774859006557366,-0.8565386275629262,0.805378505647731,-0.7817390114176367,0.8565386275629262,-0.7774859006557366,-0.051160121915195256,-0.0042531107619000474,0.09169808321451493,-0.13242578810169087,0.07546222704780448,0.10111523812980927
4.09,-0.7693929065681449,-0.8643181761903967,0.8132078982818625,-0.7741580959871777,0.8643181761903967,-0.7693929065681449,-0.051110277908534285,-0.0047651894190328115,0.09244824315513972,-0.13141086523181547,0.07456586329302528,0.10186512595109498
4.1,-0.7612219744241505,-0.8720215235020223,0.8209659907375604,-0.7664988650988049,0.8720215235020223,-0.7612219744241505,-0.05105553276446195,-0.005276890674654422,0.0931894004803754,-0.13038848558266902,0.07366174425844019,0.102606554882259
4.11,-0.7529738211385733,-0.8796478896841605,0.8286520015050043,-0.7587619881994387,0.8796478896841605,-0.7529738211385733,-0.050995888179156235,-0.00578816706086549,0.09392147804030855,-0.12935873413417023,0.07274995090529046,0.10333944709888865
4.12,-0.7446491714100537,-0.8871965016566122,0.8362651553421441,-0.7509481425205488,0.8871965016566122,-0.7446491714100537,-0.05093134631446816,-0.006298971110495044,0.09464439949848125,-0.12832169664069124,0.07183056495673945,0.10406372553879084
4.13,-0.7362487576579895,-0.8946665931501753,0.8438046833520416,-0.7430580130196259,0.8946665931501753,-0.7362487576579895,-0.05086190979813365,-0.006809255361636457,0.0953580893394433,-0.12727745962339446,0.07090366889436694,0.10477931390971396
4.14,-0.7277733199586998,-0.9020574047836084,0.8512698230598027,-0.7350922923208852,0.9020574047836084,-0.7277733199586998,-0.05078758172380571,-0.007318972362185483,0.09606247287636856,-0.126226110362497,0.06996934596647897,0.10548613669696216
4.15,-0.7192236059808218,-0.9093681841399993,0.8586598184891268,-0.7270516806552026,0.9093681841399993,-0.7192236059808218,-0.050708365650872556,-0.007828074674380847,0.09675747625877289,-0.12516773688945515,0.06902768017950489,0.10618411917113679
4.16,-0.7106003709199441,-0.9165981858425274,0.865973920238089,-0.7189368857992928,0.9165981858425274,-0.7106003709199441,-0.050624265604438445,-0.008336514879348722,0.09744302647995871,-0.12410242797907424,0.06807875627065219,0.10687318739553575
4.17,-0.7019043774324866,-0.9237466716296148,0.8732113855541593,-0.7107486230141323,0.9237466716296148,-0.7019043774324866,-0.05053528607545543,-0.00884424558164576,0.0981190513841859,-0.12303027314154448,0.06712265971283671,0.10755326823369149
4.18,-0.693136395568835,-0.9308129104294585,0.880371478409103,-0.7024876149826336,0.9308129104294585,-0.693136395568835,-0.05044143202035545,-0.009351219413798573,0.09878547967421542,-0.12195136261440045,0.0661594767028495,0.10822428935665496
4.19,-0.6842972027057239,-0.9377961784339343,0.8874534695727385,-0.6941545917465762,0.9377961784339343,-0.6842972027057239,-0.05034270886119574,-0.009857389040852316,0.0994422409182429,-0.12086578735441132,0.0651892941691159,0.1088861792504412
4.2,-0.6753875834778922,-0.9446957591718674,0.8944566366869827,-0.6857502906427977,0.9446957591718674,-0.6753875834778922,-0.05023912248488471,-0.010362707164905505,0.10008926555759777,-0.1197736390293916,0.06421219975329162,0.10953886722328399
4.21,-0.6664083297089902,-0.951510943581661,0.90138026433819,-0.677275456238653,0.951510943581661,-0.6664083297089902,-0.05013067924347103,-0.010867126529662818,0.10072648491330871,-0.1186750100099457,0.06322828178983908,0.11018228341271641
4.22,-0.6573602403417816,-0.9582410300832753,0.9082236441297434,-0.6687308402667459,0.9582410300832753,-0.6573602403417816,-0.05001738595353189,-0.011370599924964253,0.10135383119339453,-0.11756999336113733,0.06223762931240184,0.11081635879272245
4.23,-0.6482441213676083,-0.9648853246495509,0.9149860747534727,-0.6601172015589404,0.9648853246495509,-0.6482441213676083,-0.04989924989607819,-0.011873080191332042,0.10197123749955675,-0.11645868283409118,0.06124033206010093,0.11144102518079979
4.24,-0.6390607857551542,-0.9714431408768683,0.9216668620612836,-0.6514353059796535,0.9714431408768683,-0.6390607857551542,-0.049776278815584774,-0.012374520224499252,0.1025786378345966,-0.11534117285752131,0.06023648044132823,0.11205621524486187
4.25,-0.6298110533784853,-0.9779138000551373,0.9282653191347526,-0.6426859263584418,0.9779138000551373,-0.6298110533784853,-0.04964848092038465,-0.012874872979956486,0.10317596710838328,-0.11421755852919398,0.05922616552857107,0.11266186251020205
4.26,-0.6204957509444136,-0.9842966312371076,0.934780766355575,-0.6338698424218789,0.9842966312371076,-0.6204957509444136,-0.04951586488153259,-0.013374091477465377,0.103763161145168,-0.11308793560731732,0.05820947907888119,0.1132579013661772
4.2700000000000005,-0.6111157119191397,-0.9905909713069964,0.9412125314744502,-0.6249878407247411,0.9905909713069964,-0.6111157119191397,-0.049378439832546195,-0.013872128805601402,0.10434015668996091,-0.11195240050187037,0.05718651348838666,0.11384426707301998
4.28,-0.6016717764542256,-0.9967961650484224,0.9475599496794717,-0.6160407145804941,0.9967961650484224,-0.6016717764542256,-0.04923621536895073,-0.014368938126268493,0.10490689141493575,-0.1108110502658569,0.05615736181831554,0.1144208957685775
4.29,-0.5921647913118803,-1.0029115652116432,0.9538223636644294,-0.6070292639910987,1.0029115652116432,-0.5921647913118803,-0.049089201547213746,-0.014864472679218421,0.10546330392632719,-0.10966398258649887,0.055122117763272804,0.11498772447467065
4.3,-0.5825956097895615,-1.0089365325800856,0.959999123695378,-0.5979542955761341,1.0089365325800856,-0.5825956097895615,-0.048937408884707656,-0.015358685786572623,0.10600933377020119,-0.10851129577636352,0.054080875646607574,0.11554469110373056
4.3100000000000005,-0.572965091643928,-1.0148704360361656,0.9660895876777068,-0.588816622501248,1.0148704360361656,-0.572965091643928,-0.04878084835845875,-0.01585153085732005,0.10654492143925935,-0.10735308876442419,0.053033730423910797,0.11609173446524679
4.32,-0.5632741030141085,-1.0207126526263872,0.9720931212215984,-0.579617064405941,1.0207126526263872,-0.5632741030141085,-0.04861953140478881,-0.016342961391832445,0.10707000837867943,-0.10618946108705855,0.05198077765536269,0.11662879427202544
4.33,-0.5535235163443333,-1.0264625676257184,0.9780090977073465,-0.570356447330686,1.0264625676257184,-0.5535235163443333,-0.04845346991837196,-0.016832930986352745,0.10758453699236659,-0.10502051287898373,0.05092211352118081,0.11715581114645168
4.34,-0.5437142103059067,-1.0321195746012326,0.9838368983499423,-0.5610356036433976,1.0321195746012326,-0.5437142103059067,-0.048282676251290346,-0.01732139333749083,0.10808845064910302,-0.10384634486412957,0.04985783478955419,0.11767272662667061
4.3500000000000005,-0.5338470697185408,-1.0376830754750133,0.9895759122625148,-0.5516553719652506,1.0376830754750133,-0.5338470697185408,-0.048107163212498416,-0.017808302246709817,0.10858169368815768,-0.10266705834645025,0.04878803882181337,0.11817948317276272
4.36,-0.5239229854710612,-1.043152480586313,0.9952255365198227,-0.542216597095857,1.043152480586313,-0.5239229854710612,-0.04792694406649034,-0.018293611624795814,0.10906421142553932,-0.10148275520067426,0.04771282357102802,0.11867602417266543
4.37,-0.5139428544414734,-1.0485272087529611,1.000785176220416,-0.5327201299378094,1.0485272087529611,-0.5139428544414734,-0.04774203253254505,-0.01877727549633601,0.1095359501595782,-0.100293537862997,0.04663228754062754,0.11916229394809097
4.38,-0.5039075794164192,-1.0538066873320129,1.006254244548044,-0.5231668274205955,1.0538066873320129,-0.5039075794164192,-0.04755244278396886,-0.019259248004176333,0.10999685717635185,-0.09909950932171249,0.0455465298094877,0.11963823776040972
4.39,-0.4938180690100213,-1.0589903522796362,1.0116321628330927,-0.5135575524238909,1.0589903522796362,-0.4938180690100213,-0.047358189446543575,-0.019739483413869607,0.11044688075576795,-0.09790077310778884,0.044455650019991744,0.1201038018164251
