t,x,z,v_x,v_z,u_x,u_z,w_x,w_z,H_x,H_z,H'_x,H'_z,F_x,F_z
8.99,-1.062510287408854,0.8619319723984435,-0.8728397566846245,-1.0010409046934725,-0.8619319723984435,-1.062510287408854,-0.010907784286181,0.06146938271538138,-0.09103369275486821,-0.1642084841919168,0.1175676534239729,-0.08166885354892628,0.11756940301265956,-0.08167029987389808
9.0,-1.0711914511880445,0.8518776214037964,-0.8633782629133682,-1.0098144882623556,-0.8518776214037964,-1.0711914511880445,-0.011500641509571752,0.06137696292568884,-0.08985374639198611,-0.16501963558845908,0.11841635210022883,-0.08055711159250656,0.11841811629694797,-0.08055854136552171
9.01,-1.0797775593334191,0.8417359802300821,-0.8538287693274128,-1.018498793026098,-0.8417359802300821,-1.0797775593334191,-0.012092789097330692,0.0612787663073211,-0.08866536571286368,-0.1658196264237669,0.11925447344963036,-0.07943679117630431,0.11925625203048497,-0.07943820425136548
9.02,-1.0882677360437651,0.8315079460767046,-0.8441921167867505,-1.0270929380241327,-0.8315079460767046,-1.0882677360437651,-0.012684170710045906,0.06117479801963244,-0.08746865692299355,-0.16660837141198512,0.12008193108987175,-0.07830799248649001,0.12008372386557987,-0.07830938871890689
9.03,-1.0966611139705478,0.8211944249132281,-0.8344691549550679,-1.0355960501998918,-0.8211944249132281,-1.0966611139705478,-0.013274730041839766,0.061065063770656014,-0.0862637270910663,-0.16738578627349668,0.12089863954269298,-0.07717081657718516,0.12090044640148978,-0.07717219582373759
9.040000000000001,-1.1049568343055793,0.8107963313998945,-0.824660742225602,-1.0440072644886342,-0.8107963313998945,-1.1049568343055793,-0.013864410825707552,0.060949569816945104,-0.08505068413213952,-0.16815178774352893,0.12170451442310437,-0.07602536536152371,0.12170633519313051,-0.07602672748062587
9.05,-1.1131540468679397,0.800314588807272,-0.8147677456461224,-1.0523257239045856,-0.800314588807272,-1.1131540468679397,-0.0144531568388504,0.060828322963354164,-0.08382963680260405,-0.16890629358072726,0.12249947219544399,-0.07487174160333865,0.12250130675970367,-0.07487308645449224
9.06,-1.121251910190145,0.7897501289350297,-0.8047910408430469,-1.060550579627371,-0.7897501289350297,-1.121251910190145,-0.015040911908017152,0.060701330562773936,-0.08260069468823068,-0.1696492225755957,0.12328343044428447,-0.07371004890652522,0.12328527859324198,-0.07371137635129743
9.07,-1.1292495916035474,0.7791038920298586,-0.7947315119446953,-1.0686809910877362,-0.7791038920298586,-1.1292495916035474,-0.015627619914836632,0.060568600515811255,-0.08136396819371841,-0.17038049455885773,0.1240563076500143,-0.07254039170738658,0.12405816916706232,-0.07254170160884524
9.08,-1.1371462673229698,0.7683768267025292,-0.7845900515036819,-1.0767161260525495,-0.7683768267025292,-1.1371462673229698,-0.016213224801152726,0.060430141270420235,-0.08011956853523046,-0.1711000304097434,0.12481802317829915,-0.07136287526502194,0.12481989794413893,-0.0713641674875007
9.09,-1.1449411225305557,0.7575698898441134,-0.7743675604184709,-1.0846551607090797,-0.7575698898441134,-1.1449411225305557,-0.016797670574357437,0.06028596182147594,-0.07886760773015249,-0.17180775206415813,0.12556849747883359,-0.07017760565143583,0.12557038538538395,-0.07017888006082301
9.1,-1.1526333514588318,0.7466840465413583,-0.7640649478540774,-1.0924972797485293,-0.7466840465413583,-1.1526333514588318,-0.017380901312719077,0.06013607171030255,-0.07760819858565383,-0.17250358252277206,0.126307652107851,-0.06898468974227079,0.12630955295784008,-0.06898594620611793
9.11,-1.1602221574729756,0.7357202699912382,-0.753683131161948,-1.10024167644883,-0.7357202699912382,-1.1602221574729756,-0.017962861170709776,0.05998048102414555,-0.07634145468799552,-0.1731874458590035,0.12703540954090453,-0.06778423520727728,0.12703732314278837,-0.06778547359490486
9.120000000000001,-1.167706753152277,0.7246795414146622,-0.7432230357989914,-1.1078875527566838,-0.7246795414146622,-1.167706753152277,-0.01854349438432923,0.059819200395593075,-0.07506749039483557,-0.1738592672269177,0.12775169327870106,-0.06657635050100197,0.127753619443759,-0.06657757068330343
9.13,-1.175086360370774,0.7135628499694024,-0.7326855952458248,-1.1154341193688289,-0.7135628499694024,-1.175086360370774,-0.019122745276422326,0.059652241001945105,-0.07378642082242133,-0.17451897286902365,0.12845642782730682,-0.06536114485304267,0.12845836639445576,-0.06536234670234123
9.14,-1.1823602103770925,0.7023711926621706,-0.7220717509241641,-1.1228805958125578,-0.7023711926621706,-1.1823602103770925,-0.01970055826199346,0.059479614564534655,-0.07249836183828949,-0.17516649012397853,0.12914953873378243,-0.06413872825782008,0.12915148956658856,-0.06413991164817832
9.15,-1.1895275438734305,0.6911055742599197,-0.7113824521134391,-1.1302262105254428,-0.6911055742599197,-1.1895275438734305,-0.020276877853519393,0.059301333347987706,-0.07120343004774574,-0.17580174743418003,0.12983095271625222,-0.06290921146495876,0.12983291557760998,-0.06291037627225621
9.16,-1.1965876110937197,0.679767007200349,-0.7006186558665972,-1.1374702009342772,-0.679767007200349,-1.1965876110937197,-0.020851648666248224,0.059117410159442496,-0.0699017427839645,-0.1764246743532777,0.13050059735412178,-0.06167270596980323,0.1305025720983632,-0.061673852071366025
9.17,-1.203539671880934,0.6683565115016189,-0.6897813269251197,-1.1446118135332237,-0.6683565115016189,-1.203539671880934,-0.02142481542350083,0.058927858347710194,-0.06859341810066336,-0.17703520155357608,0.1311584014028404,-0.06042932400257506,0.1311603878606314,-0.06043045127764163
9.18,-1.2103829957635508,0.6568751146712813,-0.6788714376332428,-1.1516503039611659,-0.6568751146712813,-1.2103829957635508,-0.021996322961961412,0.05873269180238494,-0.06727857475590775,-0.17763326083332914,0.13180429477798983,-0.05917917851883736,0.13180629266459476,-0.0591802868484738
9.19,-1.2171168620311403,0.6453238516144643,-0.6678899678514247,-1.1585849370782344,-0.6453238516144643,-1.2171168620311403,-0.022566116236960476,0.058531924952905934,-0.06595733220510362,-0.1782187851239528,0.13243820818340346,-0.057922383189813686,0.1324402173861922,-0.057923472456352716
9.200000000000001,-1.2237405598090962,0.6337037645412679,-0.6568379048690208,-1.1654149870415367,-0.6337037645412679,-1.2237405598090962,-0.02313414032775296,0.058325572767559564,-0.0646298105922395,-0.1787917084971255,0.1330600735545593,-0.05665905239123603,0.13306209398438326,-0.05666012247863294
9.21,-1.2302533881324815,0.62201590287343,-0.645716243316217,-1.1721397373800402,-0.62201590287343,-1.2302533881324815,-0.023700340442787016,0.05811365075244135,-0.06329613073401226,-0.17935196617177762,0.13366982400720584,-0.05538930119325691,0.13367185550831656,-0.055390351987226916
9.22,-1.2366546560189975,0.6102613231502242,-0.6345259850751862,-1.1787584810686407,-0.6102613231502242,-1.2366546560189975,-0.024264661924962017,0.057896174950356816,-0.061956414112095445,-0.1798994945209906,0.13426739394010534,-0.05411324534907358,0.13426943610439784,-0.05411427673822178
9.23,-1.2429436825410543,0.5984410889336427,-0.6232681391905245,-1.1852705206013792,-0.5984410889336427,-1.2429436825410543,-0.02482705025688181,0.05767316193967509,-0.06061078285521021,-0.18043423107875906,0.13485271837313428,-0.05283100128760054,0.13485477102326224,-0.05283201316143118
9.24,-1.2491197968969419,0.5865562707128404,-0.6119437217789354,-1.1916751680638082,-0.5865562707128404,-1.2491197968969419,-0.025387451066094968,0.057444628833133615,-0.05925935974463281,-0.1809561145467426,0.1354257334522515,-0.05154268610078816,0.1354277966266418,-0.051543678349869566
9.25,-1.2551823384811025,0.5746079458078558,-0.6005537559381823,-1.1979717452045202,-0.5746079458078558,-1.2551823384811025,-0.025945810130326485,0.05721059327658229,-0.057902268186165236,-0.18146508480077478,0.13598637700397997,-0.05024841753117926,0.13598845039413904,-0.05024939004916135
9.26,-1.2611306569534766,0.562597198272637,-0.5890992716553349,-1.2041595835057846,-0.562597198272637,-1.2611306569534766,-0.026502073382697944,0.05697107344769203,-0.056539632204553276,-0.18196108289736618,0.1365345875943209,-0.04894831396492805,0.1365366709298937,-0.048949266646878965
9.27,-1.266964112307937,0.5505251187973488,-0.5775813057142866,-1.2102380242533433,-0.5505251187973488,-1.266964112307937,-0.027056186916937786,0.05672608805459367,-0.05517157643427888,-0.18244405108007333,0.13707030471486936,-0.047642494420022885,0.13707239796915596,-0.047643427161813086
9.28,-1.2726820749397922,0.5383928046099931,-0.5660009016025729,-1.2162064186053096,-0.5383928046099931,-1.2726820749397922,-0.027608096992579823,0.056475656334482593,-0.05379822611025594,-0.1829139327857666,0.13759346935426064,-0.04633107853328511,0.13759557238474535,-0.04633199123317712
9.290000000000001,-1.2782839257123544,0.5262013593773427,-0.5543591094174902,-1.2220641276601933,-0.5262013593773427,-1.2782839257123544,-0.028157750040147533,0.05621979805216104,-0.05241970704719348,-0.1833706726507391,0.13810402368064034,-0.045014186551274094,0.13810613619342088,-0.0450150791097438
9.3,-1.2837690560225588,0.513951893105212,-0.5426569857715412,-1.227810522524024,-0.513951893105212,-1.2837690560225588,-0.028705092666329146,0.05595853349853486,-0.05103614563664295,-0.18381421651679214,0.1386019107924179,-0.04369193931985649,0.13860403256213435,-0.04369281163891889
9.31,-1.2891368678656534,0.5016455220380283,-0.5308955936971657,-1.233444984376594,-0.5016455220380283,-1.2891368678656534,-0.0292500716591374,0.0556918834890594,-0.04964766883134518,-0.18424451143713624,0.1390870749509805,-0.04236445827220692,0.1390892058141916,-0.0423653102557488
9.32,-1.2943867738989039,0.4892833685577884,-0.5190760025508441,-1.2389669045367717,-0.4892833685577884,-1.2943867738989039,-0.02979263399305565,0.05541986936213217,-0.048254404137623406,-0.18466150568223627,0.13955946161416577,-0.04103186541846071,0.13956160143529672,-0.04103269697186691
9.33,-1.2995181975043626,0.4768665610823337,-0.5071992879165064,-1.2443756845269232,-0.4768665610823337,-1.2995181975043626,-0.030332726834172652,0.05514251297743944,-0.046856479599061925,-0.18506514874550542,0.1400190176535192,-0.039694283332931235,0.14002116607950038,-0.03969509436437729
9.34,-1.3045305728506513,0.46439623396299984,-0.495266531508298,-1.2496707361364054,-0.46439623396299984,-1.3045305728506513,-0.030870297545298186,0.05485983671424588,-0.04545402378455308,-0.18545539134889488,0.14046569084892946,-0.03835183514510554,0.1404678475750386,-0.0383526255646766
9.35,-1.3094233449537778,0.45187352738163217,-0.4832788210726995,-1.2548514814841354,-0.45187352738163217,-1.3094233449537778,-0.031405293691067315,0.05457186346964238,-0.0440471657820834,-0.18583218544840752,0.14089942986668058,-0.03700464452891872,0.14090159493006194,-0.037005414247216956
9.36,-1.3141959697369665,0.4392995872469837,-0.47123725029001257,-1.2599173530802295,-0.4392995872469837,-1.3141959697369665,-0.03193766304302886,0.054278616656737055,-0.04263603518721953,-0.18619548423947324,0.14132018504364652,-0.03565283568801014,0.14132235833826196,-0.03565358461821005
9.370000000000001,-1.3188479140895006,0.4266755650904946,-0.4591429186752096,-1.2648677938867028,-0.4266755650904946,-1.3188479140895006,-0.03246735358471503,0.053980120202797854,-0.041220762081210276,-0.18654524216216775,0.14172790804583002,-0.03429653334642602,0.14173008918438654,-0.0342972614042715
9.38,-1.323378655924571,0.4140026179614772,-0.4469969314781757,-1.269702257377223,-0.4140026179614772,-1.323378655924571,-0.032994313516698515,0.05367639854734807,-0.03980147702630274,-0.18688141490640178,0.14212255122271622,-0.03293586273878191,0.14212474004964748,-0.0329365698410105
9.39,-1.3277876842361234,0.40128190832170346,-0.43480039958333205,-1.2744202075959132,-0.40128190832170346,-1.3277876842361234,-0.03351849126162859,0.05336747664021013,-0.038378311056756015,-0.18720395941694337,0.1425040683587755,-0.0315709495960359,0.14250626471701952,-0.03157163566156258
9.4,-1.3320744991547007,0.3885146039394106,-0.42255443940866344,-1.2790211192152032,-0.3885146039394106,-1.3320744991547007,-0.03403983546925282,0.053053379939497436,-0.03695139565912729,-0.1875128338983225,0.1428724146058331,-0.030201920134718563,0.1428746181764274,-0.030202585085067207
9.41,-1.3362386120022713,0.3757018777827323,-0.4102601728041515,-1.2835044775927074,-0.3757018777827323,-1.3362386120022713,-0.034558295021419216,0.05273413440956398,-0.035520862764639415,-0.18780799781963772,0.1432275460702006,-0.028828901046672684,0.14322975662982643,-0.028829544805092085
9.42,-1.3402795453460368,0.362844907912566,-0.39791872694962693,-1.2878697788271398,-0.362844907912566,-1.3402795453460368,-0.035073819037060916,0.05240976651889695,-0.03408684473772334,-0.1880894119192559,0.14356942005759965,-0.027452019487052226,0.1435716374961676,-0.027452641978004365
9.43,-1.344196833051217,0.3499448773748915,-0.385531234252051,-1.292116529813253,-0.3499448773748915,-1.344196833051217,-0.0355863568771595,0.052080303237963976,-0.03264947436348748,-0.18835703820937877,0.14389799517537338,-0.02607140306133715,0.1439002194162544,-0.026072004211290682
9.44,-1.3479900203328117,0.3370029740925268,-0.37309883224221957,-1.296244248295799,-0.3370029740925268,-1.3479900203328117,-0.036095858149692794,0.051745772037012694,-0.031208884834215935,-0.18861083998048264,0.14421323153461252,-0.02468717981367341,0.14421546225748738,-0.024687759551825526
9.450000000000001,-1.3516586638063113,0.32402039075637623,-0.36062266347093613,-1.300252462922493,-0.32402039075637623,-1.3516586638063113,-0.0366022727145599,0.05140620088381831,-0.029765209732795034,-0.18885078180565226,0.14451509005760355,-0.023299478217493785,0.14451732711849477,-0.02330003647409172
9.46,-1.3552023315373802,0.3109983247161411,-0.3481038754046266,-1.3041407132959937,-0.3109983247161411,-1.3552023315373802,-0.037105550688485534,0.05106161824138655,-0.028318583033063668,-0.18907682954483257,0.14480353318845518,-0.021908427160363786,0.14480577633364994,-0.0219089638683516
9.47,-1.3586206030904877,0.29793797787049997,-0.335543620320406,-1.3079085500248837,-0.29793797787049997,-1.3586206030904877,-0.03760564244990605,0.050712053065604,-0.026869139069025993,-0.1892889503488595,0.14507852460396475,-0.020514155934245437,0.14508077347747786,-0.02051467102876965
9.48,-1.361913069576492,0.2848405565568109,-0.3229430552006425,-1.3115555347736474,-0.2848405565568109,-1.361913069576492,-0.038102498643831584,0.05035753480284466,-0.025417012540984434,-0.18948711266351748,0.14534002877871477,-0.019116794224450118,0.1453422833689459,-0.01911728764149073
9.49,-1.365079333699155,0.2717072714403046,-0.3103033416269927,-1.3150812403116305,-0.2717072714403046,-1.365079333699155,-0.03859607018668809,0.04999809338752437,-0.023962338493451762,-0.1896712862333485,0.14558801193088944,-0.017716472094427616,0.1455902720756382,-0.017716943772671932
9.5,-1.3681190098006124,0.2585393374027871,-0.2976256456739231,-1.3184852505609999,-0.2585393374027871,-1.3681190098006124,-0.03908630827113596,0.04963375923961255,-0.022505252302366708,-0.18984144210540604,0.14582244163846436,-0.01631331997576524,0.14582470691781946,-0.01631376985647045
9.51,-1.3710317239057608,0.24533797343088962,-0.28491113780175553,-1.3217671606436707,-0.24533797343088962,-1.3710317239057608,-0.039573164370865915,0.049264563262090055,-0.021045889660682535,-0.1899975526328638,0.14604328624242768,-0.014907468657169076,0.14604555647237788,-0.014907896682989785
